V1,V2,cover_type,aspect,slope,horizontal_distance_to_hydrology,vertical_distance_to_hydrology,horizontal_distance_to_roadways,hillshade_9am,hillshade_noon,hillshade_3pm,horizontal_distance_to_fire_points,elevation_boxcox,st_line_dist_to_hydrology,neg_vert_dist,hdth_gt_1250,hdth_lt_600,vdth_gt_500,vdth_btw_350_500,vdth_lt_350,dist_ratio_sq,wilderness_area,soil_type
1.2158016318125748,-6.2628666051335,spruce_fir,10,2,4,3,1,9,10,7,2,10342656,447.14650842872516,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,194.25390625,3,22
-2.5430640096591506,0.5413238799659849,spruce_fir,3,2,3,3,3,10,9,5,4,10883401,342.6674773012461,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,45.9684,2,5
-4.6325787285022155,-8.689595349734098,spruce_fir,10,1,1,3,7,9,10,7,5,9517225,62.0966987850401,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,14.0625,4,23
-4.9345757523019795,0.7523456338911977,spruce_fir,1,2,1,3,5,9,9,6,4,10304100,62.0966987850401,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,14.0625,2,18
-9.106752337035381,-0.545846133757554,spruce_fir,1,4,2,4,7,8,8,6,3,10176100,285.70789278562114,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,15.658979591836736,4,19
2.1447036222066473,-9.680036496712951,spruce_fir,10,2,4,5,5,8,9,7,3,10504081,583.32152368998,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,10.773840830449826,2,5
-28.972834873235733,6.3724133686156765,spruce_fir,2,2,5,4,3,9,9,5,4,10182481,610.4375479932406,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,40.28908587257617,2,5
4.614177280410501,-5.935260035349954,spruce_fir,9,2,1,3,3,8,10,8,2,9672100,124.10076550932311,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,615.0400000000001,2,22
-8.371634609605309,-5.120618178983674,spruce_fir,2,2,2,3,8,9,9,6,5,9771876,247.52373623553763,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,21.658284023668642,4,8
18.76712381706667,0.004723146407781965,spruce_fir,7,2,1,3,9,9,10,8,4,9302500,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,4,7
6.953454676765988,-6.670876803405571,spruce_fir,8,4,1,3,4,6,10,9,3,7767369,31.622776601683793,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9,2,22
2.003394027156592,-8.126788133822359,spruce_fir,8,2,4,4,2,8,10,8,1,10903204,536.6060007118817,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,22.37034331628926,2,5
-1.093491794453101,-10.500678909777557,spruce_fir,9,2,1,3,2,8,10,8,3,7507600,87.32124598286491,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,18.0625,4,16
1.323710869539161,-10.449265994478314,spruce_fir,10,3,2,3,4,8,8,6,4,10491121,184.36105879496353,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9.103745541022592,2,21
22.50092037351089,1.6097567923326792,spruce_fir,1,1,1,3,4,9,10,6,1,8168164,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,2,22
-5.8564902836723745,0.2289136967903145,spruce_fir,1,3,1,3,7,9,9,6,5,10086976,108.16653826391968,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,324,2,23
-7.682820797790178,2.832995984956642,spruce_fir,1,3,4,4,2,8,9,6,4,10830681,442.04072210600685,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,13.033323757540938,4,7
-8.109867461432367,-4.669559684492689,spruce_fir,2,3,2,3,8,9,9,5,4,10323369,243.85241438214223,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,65.07111111111111,4,23
-7.9761394554484,-4.648797674202788,spruce_fir,2,1,1,3,8,9,9,6,4,9054081,60.13318551349163,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,225,4,22
-29.790856828953448,7.014339156379034,spruce_fir,2,2,5,5,4,9,9,6,3,11730625,674.0029673525185,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20.311690748733344,4,27
-3.6013053047932253,-3.2426788440738425,spruce_fir,5,4,2,3,2,9,10,6,2,10784656,152.0690632574555,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,36,4,23
-3.889294173890496,-8.827481902261857,spruce_fir,9,1,2,3,7,9,10,7,1,10562500,240.03333101883996,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3600,4,35
-17.268063374747346,-1.830120537211165,spruce_fir,2,2,1,3,3,10,9,5,5,1156e4,60.40695324215582,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,73.46938775510203,3,11
-7.865897946177877,-5.048502306338101,lodgepole_pine,2,2,3,3,6,10,9,5,4,8684809,339.24917096435183,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,680.0059171597633,4,7
7.073037236518585,-8.862655578530426,lodgepole_pine,10,3,1,3,3,8,9,7,3,7049025,31.953090617340916,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,7.438016528925619,2,3
6.032772313791348,-9.932848370964036,lodgepole_pine,10,4,2,3,2,7,8,7,2,8156736,234.69128658729537,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,169,2,17
-18.567033226747466,-0.1300322004733838,lodgepole_pine,3,3,3,2,1,10,9,4,2,6574096,323.2615040489665,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,617.3313609467456,4,16
-28.992788185489882,6.284685823190882,lodgepole_pine,3,2,5,4,3,10,9,6,4,11229201,649.1502137410108,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,23.93467455621302,3,5
-8.775018282508537,4.735566595581221,lodgepole_pine,1,3,3,3,1,9,9,6,2,6512704,310.2208890452092,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,36,4,16
4.35727027253239,-12.935765165638381,lodgepole_pine,8,4,3,5,2,6,10,9,3,7907344,400.15122141510454,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4.953338786436645,2,20
-5.399730381602797,-3.803271405494387,lodgepole_pine,3,2,2,3,4,10,10,6,3,8277129,241.0808992848666,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,16.27705112960761,4,16
-16.841152022615802,-3.496548657024778,lodgepole_pine,5,2,2,2,7,10,10,6,5,8886361,201.71762441591463,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,139.79584775086508,4,8
-7.556315018219486,-1.4752332681464515,lodgepole_pine,4,3,2,3,2,10,9,5,6,11175649,201.48697228356974,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,206.1275510204082,3,5
-2.9920959653882533,14.38847997388165,lodgepole_pine,2,6,2,4,2,9,6,1,2,8696601,258.54400012377005,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2.4597070545002846,2,17
1.2146802587866352,-2.1464915877974566,lodgepole_pine,6,3,3,3,4,9,10,7,3,7006609,309.8983704377937,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,38.99875052061641,2,3
-7.764287235012039,-3.903652849329677,lodgepole_pine,4,3,1,3,7,10,9,5,3,8696601,122.57650672131263,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,23.04,4,7
-2.1534847908461585,0.7249951519917106,lodgepole_pine,3,2,3,4,2,10,9,6,4,8133904,369.28715114393026,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,24.590729968099083,2,14
-4.732223782525673,-8.454866713076576,lodgepole_pine,7,3,2,3,9,8,10,8,4,9884736,181.59295140505867,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,56.25,4,23
-29.161889164732006,4.566622940168899,lodgepole_pine,9,1,5,3,2,9,10,7,2,9541921,660.0121211008174,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,27225,3,22
2.557001404085879,-7.792068929224472,lodgepole_pine,10,2,3,4,4,9,9,7,1,8485569,348.54268031332975,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,17.51577503429355,2,17
4.2695332076084345,-12.72535095576005,lodgepole_pine,9,4,3,5,2,6,9,8,4,8088336,388.29112789246165,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,6.372976673675975,2,17
4.68206661291318,-4.801102536397217,lodgepole_pine,6,4,2,3,4,8,10,7,2,8743849,221.44976857066254,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,10.97265625,2,17
-17.691269738473743,-2.2659621919063886,lodgepole_pine,3,2,2,3,2,10,10,5,5,10686361,153.05227865013967,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1463.0625,3,5
-8.629057608116852,1.9259348994904564,lodgepole_pine,2,2,4,3,4,9,9,5,4,7969329,536.3357157601944,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,114.0624,4,16
18.56756624742164,1.3143987735304097,lodgepole_pine,4,2,1,3,5,10,10,5,8,9108324,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,4,34
3.7888221556623534,-4.131049073133366,lodgepole_pine,6,3,2,3,3,9,10,7,2,8631844,202.80532537386685,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,55.41975308641975,2,18
0.7346249735511194,0.7060388692501817,lodgepole_pine,4,1,2,3,3,10,10,6,1,8737936,151.32745950421557,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,56.25,2,5
-4.251590612370451,-9.857436605437583,lodgepole_pine,9,1,2,3,6,9,10,7,2,8910225,212.02122535255756,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4993.777777777778,4,7
-4.84414878359996,-4.19128652666681,lodgepole_pine,5,2,2,3,4,9,10,6,3,7750656,190.85072700935672,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,111.41975308641975,4,16
-2.6154467440866056,3.1687455457398888,lodgepole_pine,1,2,2,4,4,9,9,6,1,8421604,269.4327374318125,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,8.590963139120094,2,18
-0.8948124083940318,3.9171135662443852,lodgepole_pine,3,3,2,3,5,10,9,4,4,7252249,258.5188581129044,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,50.5679012345679,2,2
-5.71172464183406,-9.407043544976503,lodgepole_pine,7,3,1,3,6,8,10,8,6,8340544,128.3160161476345,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,14.11937557392103,4,8
0.07807768453857046,-1.9314360289007861,lodgepole_pine,4,1,3,3,5,9,10,6,1,9229444,365.1657158058516,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,43.081322314049586,2,5
-9.586554714108937,-5.612455290173416,lodgepole_pine,2,2,3,3,8,9,9,5,7,9247681,315.1793140420227,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,71.56245434623813,4,7
-4.174644993813792,-9.993728769871568,lodgepole_pine,8,2,1,3,7,8,10,8,3,8485569,60.8276253029822,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,36,4,7
-7.730829238063982,6.680842363014619,lodgepole_pine,3,3,3,4,2,10,9,4,4,10208025,308.4234102658227,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,10.743827160493826,4,7
0.02261662889269705,4.41180856438312,lodgepole_pine,1,2,1,3,4,9,9,6,2,6874884,42.42640687119285,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,49,2,3
-6.29503392973002,-10.185722410189438,lodgepole_pine,10,1,1,3,3,9,10,7,6,7403841,31.32091952673165,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,11.111111111111112,4,16
-10.421186440819216,-2.7196990539289363,lodgepole_pine,5,6,1,3,9,10,9,3,6,8520561,138.7984149765407,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,5.143176020408163,4,8
-28.947021721992012,6.5912674376963825,lodgepole_pine,2,3,5,4,4,9,9,5,2,8433216,688.9854860590316,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,85.68754565376186,2,2
-16.85410867141131,-3.322454401655007,lodgepole_pine,1,2,3,3,7,9,9,6,5,8868484,366.04917702407147,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3721,4,22
-2.6640057853917805,5.70894948254889,lodgepole_pine,2,3,2,3,2,9,8,5,2,8363664,154.49595463959565,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,16.435354273192115,2,18
-5.6901734650085745,-0.937615578187254,lodgepole_pine,3,2,1,3,2,10,9,5,5,10692900,30.59411708155671,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,25,3,22
-5.068384554432763,-8.874232579793036,lodgepole_pine,7,2,3,3,8,8,10,8,3,8696601,296.84002425549016,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,79.91276400367309,4,7
-19.348856376390742,-1.1729636398113392,lodgepole_pine,1,2,2,3,1,9,9,6,2,8094025,150.0133327407934,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,5625,2,5
-7.44574288710351,-9.65584336919627,lodgepole_pine,10,3,1,3,5,8,9,7,9,7772944,60.8276253029822,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,36,4,7
-17.512973383450134,-2.528814349450549,lodgepole_pine,1,2,1,3,5,9,9,7,4,8156736,60.00833275470999,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,3600,4,22
1.3031981124944754,-1.0576767967517566,lodgepole_pine,5,4,2,4,3,10,10,5,4,7750656,240.33310217279683,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9,2,3
-4.1256865532441696,3.7382874932267853,lodgepole_pine,3,3,1,3,1,10,9,4,2,10497600,135.20355024924456,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,55.41975308641975,3,21
-6.6690202834135395,-7.7267256971556915,lodgepole_pine,7,1,4,3,9,9,10,7,5,10163344,528.5319290260524,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,74.07282988443966,4,23
19.799495066011406,-0.1735939620616828,lodgepole_pine,8,1,1,3,4,9,10,7,4,7896100,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,4,34
-8.919069673958962,-6.613641525479162,lodgepole_pine,3,4,4,4,7,10,9,4,4,9388096,472.2298169323915,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,10.377602040816328,4,7
-7.97193157423026,5.907995530519287,lodgepole_pine,2,3,1,3,3,9,8,5,2,8850625,63.56886030125127,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,8.16326530612245,4,7
-5.427687346272417,-8.263203478717177,lodgepole_pine,7,2,3,3,8,8,10,8,5,8596624,320.0578072786227,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,150.53402366863907,4,22
-6.047314811449221,-8.623656868238474,lodgepole_pine,7,3,2,4,9,8,10,8,7,8868484,285.243755409299,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,8.61294896030246,4,8
-8.972728965394777,-6.219239076151246,lodgepole_pine,1,3,4,3,6,9,9,5,5,9628609,524.2756908345074,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,950.089965397924,4,7
2.29205160696011,-7.068986836374416,lodgepole_pine,7,2,3,4,3,8,10,8,2,8820900,341.275548494175,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,14.387633769322235,2,18
-7.656179160805001,-6.583262962433335,lodgepole_pine,4,2,3,5,6,10,9,5,2,10791225,386.0116578550446,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3.650447863674667,4,7
-8.302282818245393,-5.533735280442441,lodgepole_pine,2,1,3,3,7,9,9,6,5,9090225,302.39708993308784,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,62.32686980609418,4,7
-10.900912812937058,-4.469415223558902,lodgepole_pine,3,2,2,3,3,10,9,6,8,7257636,151.46286673637206,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,51.02040816326531,4,7
-28.25776332291507,6.615432178849179,lodgepole_pine,2,2,5,3,3,9,9,5,2,7650756,604.0298005893418,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10133.77777777778,4,22
-8.670866791243375,7.411806610230216,lodgepole_pine,2,3,2,4,1,10,9,4,1,8352100,206.15528128088303,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,5.640625,4,7
5.442078229120291,6.380064900990223,lodgepole_pine,3,3,1,3,3,10,9,4,3,6310144,67.11929677819934,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,280.5625,2,29
-29.160428762925644,7.019930198681703,lodgepole_pine,2,3,6,4,4,9,8,5,2,8538084,796.5481780783884,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,86.81854671280279,2,21
-30.945372657342833,6.75350930252108,lodgepole_pine,6,3,5,6,2,9,10,8,3,8439025,702.1573897638619,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5.8643489641345505,2,5
-3.195406722875277,0.890790067377778,lodgepole_pine,3,2,3,3,3,10,9,5,4,8976016,369.42387578498494,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,41.004924592182206,2,22
-19.173359806750607,-3.8967683423058177,lodgepole_pine,6,1,4,3,3,9,10,7,3,9060100,509.1414341811124,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1799.1736111111109,2,5
4.9199309360102825,-7.877008915654466,lodgepole_pine,9,3,2,3,4,7,9,8,2,7873636,208.92582415776178,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,12.434903047091412,2,21
-5.084543581713381,-8.930442870342711,lodgepole_pine,8,3,2,4,9,8,10,8,4,9803161,284.5241641759097,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,18.160710059171596,4,8
-9.277826513419521,-6.3428994037875945,lodgepole_pine,1,4,3,4,8,9,8,4,5,10163344,384.20957822521814,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,22.65278000320461,4,8
-7.219361075678691,-4.284783447346266,lodgepole_pine,1,2,2,3,6,9,9,6,3,8838729,229.36651891677653,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,83.17439999999999,4,22
4.782314127489551,-7.4337278252142065,lodgepole_pine,10,3,1,3,3,8,9,7,3,9357481,111.08555261599052,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,17.25443786982249,2,18
-0.12898064976192766,-1.1855129667889697,lodgepole_pine,5,3,3,4,3,10,10,6,3,8720209,405.5724349607601,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,35.64268211182892,2,5
-5.830058726838634,5.159070856199151,lodgepole_pine,1,4,4,4,4,9,8,5,3,8620096,447.24601731038365,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,12.221561240002645,2,17
-1.4793935035809793,1.9662289543400628,lodgepole_pine,1,2,3,3,5,9,9,6,2,7980625,327.6842992882021,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,43.72178259058726,2,5
-0.09483378583985269,-9.191183855031053,lodgepole_pine,10,2,4,4,4,9,9,7,4,8139609,495.81649831364024,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,22.17221227259874,4,16
-5.771376819222308,-3.812548367950106,lodgepole_pine,4,2,2,3,4,10,10,5,4,8225424,163.22989922192565,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,65.61,4,7
-1.3319471635710418,7.232284930817789,lodgepole_pine,2,4,2,3,3,9,8,4,3,7761796,152.5909564816998,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,28.698979591836732,2,4
-8.061615692224658,4.853277277053279,lodgepole_pine,1,3,2,3,3,8,9,6,2,7535025,219.31712199461307,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,82.50694444444446,4,7
-17.906202691483,1.286968059589212,lodgepole_pine,2,5,1,2,1,10,7,2,3,7862416,143.12232530251876,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2.366863905325444,4,8
6.191652018479545,-11.182474769895833,lodgepole_pine,10,3,2,4,1,8,9,8,2,6081156,263.65507770570247,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,14.485408777010472,2,3
-29.99716795951065,5.912408090698385,lodgepole_pine,6,3,5,5,4,9,10,7,3,8702500,709.0479532443486,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,21.3444,2,17
6.2115776148795945,-9.029705891379185,lodgepole_pine,10,4,1,3,2,7,9,8,3,8485569,68.65857557508748,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,19.95111111111111,2,17
-1.3120521584878868,-3.641637717321235,lodgepole_pine,5,2,1,3,6,10,10,6,3,10106041,108.664621657649,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,81,2,5
-9.290019169915558,1.957047081303836,lodgepole_pine,1,4,3,3,4,9,8,5,4,8386816,373.84087523972016,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,65.0477315689981,4,7
-9.967306105496565,-0.22972676652839732,lodgepole_pine,2,4,1,3,8,10,8,4,2,8323225,33.54101966249684,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4,4,22
-7.77937986335132,-1.6682325409331886,lodgepole_pine,3,3,1,3,2,10,9,5,4,9018009,61.61168720299745,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,18.36734693877551,4,7
21.669785609313738,1.2179820103690628,lodgepole_pine,2,1,1,3,4,9,9,6,4,8334769,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,2,12
4.94960408311122,-8.548172746620175,lodgepole_pine,9,3,2,3,3,8,9,8,3,8779369,195.5326059765992,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,26.927684441197957,2,5
-18.28908312292938,-4.221611421161148,lodgepole_pine,1,2,5,3,3,9,9,5,5,9437184,582.0034364159717,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,84681,2,17
-5.523066874606849,-7.916800024355164,lodgepole_pine,6,3,2,3,9,9,10,7,4,9108324,243.09051812030842,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,110.7069943289225,4,7
-3.6736662279894765,8.99938844168338,lodgepole_pine,3,3,3,4,2,10,8,4,2,7617600,437.69624170193646,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9.830346543049354,2,17
-2.132619945615331,-2.2391126601063815,lodgepole_pine,4,1,5,4,2,9,10,6,2,7447441,583.8433008950261,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,26.174186862244902,4,16
-7.838380122449727,-6.590336037042392,lodgepole_pine,2,1,4,4,6,9,9,6,3,9144576,517.0705947933996,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,41.8396090370133,4,7
4.178808571938328,-7.802788194533093,lodgepole_pine,10,3,3,3,4,8,9,7,1,7890481,302.2333535531775,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,28.127869897959187,2,21
-6.692917938103402,2.282629459417489,lodgepole_pine,2,3,4,3,2,9,8,5,5,9541921,518.1891546530089,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1369,2,17
-3.9575689593141536,-4.556734782946189,lodgepole_pine,7,2,2,3,3,9,10,7,3,7469289,228.87551201471948,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,129.96,4,16
-10.604636104066952,-4.74970793584461,lodgepole_pine,4,3,3,3,5,10,9,5,9,8809024,395.0455669919611,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,4334.027777777777,4,7
-8.161561967312494,7.6860764938200505,lodgepole_pine,4,4,3,4,2,10,9,3,1,8248384,409.1210089936717,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,27.97853185595568,4,8
6.17878600036857,-14.66588138380986,lodgepole_pine,7,6,2,5,3,5,10,10,2,7823209,307.9025819963191,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3.3281592403214026,2,4
-5.1984863582217455,0.6048357198717719,lodgepole_pine,1,2,2,3,5,9,9,6,5,9941409,216.18741869035765,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,576,2,21
-7.30373614581202,-9.62980815389712,lodgepole_pine,10,3,1,3,6,8,9,6,8,8946081,30.59411708155671,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,25,4,7
-10.671923728126808,-4.810904964985518,lodgepole_pine,5,2,1,3,4,10,10,6,8,7338681,30.4138126514911,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,36,4,7
-7.907002568708526,-7.011770003091102,lodgepole_pine,1,1,4,4,8,9,10,6,3,9066121,561.1007039738945,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,33.88465373961219,4,7
-3.1181753699435197,1.6966030113111574,lodgepole_pine,1,2,2,3,3,9,9,6,4,8643600,150.74813431681335,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,100,2,22
6.189709809615116,-12.089154666494894,lodgepole_pine,10,4,3,4,1,8,8,6,1,5202961,379.17937707633837,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9.684973246135554,1,3
1.512315329192316,-3.2177563798110294,lodgepole_pine,6,1,2,3,4,9,10,7,2,9211225,237.22773868163057,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,36,2,5
-10.370468258208499,-4.6603153833910556,lodgepole_pine,1,2,2,3,6,9,9,6,8,7974976,196.75619431164043,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,19.937263385613846,4,7
-11.007210778669268,-5.204247717237396,lodgepole_pine,3,1,3,3,4,9,10,6,8,7452900,285.0350855596553,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,69.28114186851212,4,16
20.505536062046335,1.9058092988008237,lodgepole_pine,1,2,1,3,2,9,9,6,4,8678916,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,999999,4,22
-15.148045072949625,-3.0472932226249085,lodgepole_pine,2,1,1,3,1,9,9,6,9,6718464,42.04759208325728,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,441,4,7
-10.357040810002621,-4.370450313885503,lodgepole_pine,3,2,1,3,6,10,9,5,8,8277129,110.21796586763884,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,24.09917355371901,4,8
8.591355794013095,-9.671331426847743,lodgepole_pine,10,3,2,3,1,8,9,7,1,6275025,183.56470248934025,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,25,1,3
-29.188478326064196,4.428984526152477,lodgepole_pine,10,1,5,3,2,9,10,7,2,9641025,636.3143877046942,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1011.24,3,23
-10.846213384795867,-3.8487003589296513,lodgepole_pine,1,3,1,3,5,9,8,5,9,8892324,98.76234100101111,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,12.37997256515775,4,7
-10.528531027559094,-5.616599710167994,lodgepole_pine,5,2,3,3,6,10,10,6,9,8088336,395.8547713492917,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,230.80621301775145,4,8
-7.555517353798092,-7.9749172469044165,lodgepole_pine,7,1,5,3,9,9,10,7,6,9406489,594.3483826847685,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,88.00226757369616,4,7
-8.586373538692163,-5.90090153539617,lodgepole_pine,4,3,3,3,8,10,10,5,5,9006001,365.0054794109261,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,33306.25,4,8
-6.536077980924836,-6.724729168998614,lodgepole_pine,5,1,3,3,8,9,10,6,2,10771524,378.22876675366723,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,84.10232004759071,4,7
-4.0551472988764985,3.3299960439045613,lodgepole_pine,4,3,1,3,2,10,9,5,2,10582009,30.59411708155671,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,25,3,21
-27.70827723167534,5.235650818646433,lodgepole_pine,6,2,5,4,9,9,10,7,5,9084196,651.0207369969102,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,35.336419753086425,4,7
-7.56421142105821,-8.71096096409684,lodgepole_pine,7,2,3,3,8,8,10,8,9,8561476,352.115038020247,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,157.14413265306123,4,7
